% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=508162, Sun May  4 21:32:58 2025, <python>{}</python>
29 290 23.24476160478256 2.4830145900575338 171.95182761591747 1.7195182761591747e+02 174.29482385647793 176.2181339390926 1.4731719055931762   
30 300 22.676427904927696 2.6045714651959497 171.95182761591747 1.7308476022737165e+02 174.4947129353066 176.1606782762667 0.6915402040156664   
31 310 21.68599504891155 2.7630386361562413 171.95182761591747 1.7296095896318567e+02 175.2588440212691 176.48103252723365 2.8484657052024716   
32 320 19.331600015286657 2.684898486658985 171.95182761591747 1.7311577286006164e+02 174.735215816133 175.89669117445396 1.300576768433757   
33 330 17.800332209866585 2.5996136840363366 171.95182761591747 1.7266759284803916e+02 174.27187706963522 176.47865977256515 1.1934953245050224   
34 340 17.860351608564574 2.601187856667636 171.95182761591747 1.7287900121190847e+02 174.0349628971823 175.5234801640628 0.5419020568674853   
35 350 17.170162838190077 2.630679028889828 171.95182761591747 1.7230446541722830e+02 174.49156754372314 176.46177656313466 0.8771546000231183   
36 360 15.742226118548595 2.7073767809835525 171.95182761591747 1.7251680516444620e+02 173.4828586437444 174.48327502420517 1.068313531322815   
37 370 14.008505650510173 2.7717568388317577 171.95182761591747 1.7258186169521412e+02 173.44670794405562 174.91444930109668 0.8220426936025547   
38 380 13.301935964953596 2.7996755128712745 171.83289051332395 1.7183289051332395e+02 173.31200710396908 174.46909190663845 0.820615511798394   
39 390 12.844511761548349 2.6273056160856747 171.83289051332395 1.7275702301797875e+02 174.33189931168238 175.05244807232845 0.8459181399204567   
40 400 11.799309908376017 2.682026482032986 171.83289051332395 1.7260589823961061e+02 174.02792726057265 174.65676968446098 0.9849358136133901   
41 410 11.612662433018798 2.7462439707163266 171.83289051332395 1.7259362958129921e+02 173.97930670373336 175.11018831039547 0.9048343958801581   
42 420 11.904918742124408 2.7900562017191333 171.83289051332395 1.7261472618243744e+02 173.99883577947696 174.87450087682691 1.1452354647367429   
43 430 12.322342963704257 2.771037717657604 171.83289051332395 1.7255189509537357e+02 173.74390238050432 174.47504550954667 1.1990132598477885   
44 440 12.497829119188934 2.7152532957762223 171.83289051332395 1.7239760494280441e+02 174.06469446685873 176.433093960408 1.5925209337991362   
45 450 13.104881325711526 2.7545847448058565 171.83289051332395 1.7191984662139623e+02 173.5301900404495 174.22953441733088 0.8003157702915189   
46 460 13.072901821485422 2.7710624335359366 171.83289051332395 1.7223889549749771e+02 173.6317800027456 174.00969854110468 0.8494164561582807   
47 470 12.610535399656413 2.9422320292139275 171.83289051332395 1.7246414177302148e+02 173.6025303792762 174.64416936724567 0.6964036125090445   
48 480 12.41795621357997 2.8766899034378834 171.83289051332395 1.7214870127799406e+02 173.460911096911 174.27055328391168 0.8789568715314431   
49 490 11.86391875522806 2.969779767125348 171.83289051332395 1.7245094601209928e+02 173.2849731775047 175.26722505338165 0.5569728617367673   
50 500 11.902015473169646 2.9751394046809936 171.83289051332395 1.7284936743679617e+02 173.53980151971638 174.75369904952595 0.32114274134409015   
51 510 12.567076573840207 2.9771680118395802 171.83289051332395 1.7236698449159331e+02 173.86544350817314 174.22169068822257 0.9845689197957199   
52 520 11.826252713510145 2.907989303918886 171.83289051332395 1.7191815456578550e+02 173.75694071395637 176.46132271124284 0.8188502997128353   
53 530 11.768760681777778 3.0952927386241904 171.72513494391006 1.7172513494391006e+02 173.4328701287962 174.60601389244403 0.4568602999611642   
54 540 12.823019523389847 3.214074723778614 171.72513494391006 1.7232965940863380e+02 173.88387167112754 174.57916149218258 0.5775205497029674   
55 550 13.30449521054644 3.034206665572328 171.72513494391006 1.7211221416717683e+02 173.24630516030604 174.31863089280208 1.0836643875855998   
56 560 13.732486471191546 3.1546057290970584 171.72513494391006 1.7258513866645276e+02 173.9900555504011 175.07394599959378 1.3260679559687674   
57 570 14.119187869796656 3.4406525525934932 171.72513494391006 1.7256352166722021e+02 173.53186049623872 174.1381253523973 0.6469187854460472   
58 580 13.44769738436218 3.4253999261156856 171.72513494391006 1.7243190557457274e+02 172.86150271857844 174.18592152644453 1.1454921882224767   
59 590 12.391986684382124 3.4555426647231213 171.72513494391006 1.7244544460560473e+02 173.54424210475955 174.31936445480565 0.9387412505543296   
60 600 11.233788018560604 3.445569960547606 171.68215915180645 1.7168215915180645e+02 172.82753392689008 173.91555895579287 0.46343326992752054   
61 610 10.055888653074875 3.4716065430075593 171.68215915180645 1.7211453561714953e+02 173.2205574131109 174.25101428377533 1.6015773566329017   
62 620 9.291828262264923 3.658349818722881 171.68215915180645 1.7256029458286781e+02 173.07390163224972 174.13271902947344 0.2179514555148785   
63 630 8.543811270478663 3.6979141589530875 171.6070766788423 1.7160707667884230e+02 173.06953175505942 173.9540083289926 1.6273855847042569   
64 640 8.656233118525295 3.5713315000443853 171.6070766788423 1.7187544414983165e+02 172.91648436447971 173.6978061804844 0.6650576876905347   
65 650 8.111243543022862 3.9729682963999213 171.53312456244367 1.7153312456244367e+02 173.41799091447234 173.59128977444146 0.6999133507810029   
66 660 7.571576771683868 4.198299667261776 171.53312456244367 1.7186281903870560e+02 173.5126264269051 174.5153793980269 1.3322940533822702   
67 670 6.935766904774411 4.467847606394404 171.53312456244367 1.7197156251481354e+02 173.08393835011375 174.27176345981772 1.287295037455948   
68 680 6.095408233955901 4.3499040033499154 171.53312456244367 1.7157025867317557e+02 172.60756374758628 174.00727706141402 1.4451161371028434   
69 690 5.516062354274967 4.266121747372139 171.2069869175907 1.7120698691759071e+02 172.38672318843376 173.97918658624855 0.8134438829203248   
70 700 5.798593197876646 4.441984434546574 171.2069869175907 1.7160488362099466e+02 172.10823859789818 173.01649001760765 0.535746471831402   
71 710 5.314994024048116 4.6540374940214795 171.2069869175907 1.7125380941781091e+02 171.8799332361155 173.68702801374053 0.6822965373885097   
72 720 4.886113636271794 4.669755568046019 171.2069869175907 1.7173487025286573e+02 172.11378992417673 172.75795652266683 0.2887155133463466   
73 730 4.335289251621632 4.957602134164002 171.17435031530147 1.7117435031530147e+02 172.07774680343329 172.74327470366373 0.7516468758803683   
74 740 4.270226606366477 4.9534895070658935 171.17435031530147 1.7130600682656467e+02 172.12113365897875 172.62401039844272 0.7463843147027092   
75 750 3.974847639059251 5.05904818577086 171.14708717620505 1.7114708717620505e+02 172.22480606024507 173.04275684279224 1.0132435635530328   
76 760 3.7550579167981284 5.014663604995399 171.14708717620505 1.7127451817949230e+02 171.94938225394094 172.58889536692553 0.7803313711295345   
77 770 3.898275097652131 5.059884771662309 171.14708717620505 1.7122390412171563e+02 171.58464871419324 172.55904357970655 0.3877466919322785   
78 780 4.0375907270700555 5.097493931989026 171.14708717620505 1.7116036093388522e+02 171.76237295006683 172.10487508813185 0.5728408956213116   
79 790 3.916672543352555 5.045823136386631 171.14708717620505 1.7143265819590312e+02 171.67867331721305 172.63674240778127 0.5448526958817581   
80 800 3.724669927968205 5.137517956197543 171.14708717620505 1.7118777461793741e+02 171.9493161574763 172.32161518849767 0.7731013390488215   
81 810 3.5389542290381146 5.143047092316034 171.14708717620505 1.7124616380824443e+02 171.61685266719957 171.80042567586747 0.3851629325433237   
82 820 3.6617999426747265 5.136231920997212 171.14708717620505 1.7123644228281984e+02 171.66375229730534 173.01034328331986 0.3862086929360089   
83 830 3.609317925686532 4.861237762775119 171.14708717620505 1.7123737618683066e+02 171.64689241601815 172.09679097050468 0.595502700764797   
84 840 3.2071303409793366 4.827972261557202 171.14708717620505 1.7122391458759830e+02 171.5117517558034 172.17646923629272 0.2345348417520654   
85 850 2.9147788033928284 4.8322042696199174 171.14708717620505 1.7117250149858589e+02 171.6009619004312 172.09113346997736 0.43657812996377743   
86 860 2.7112556324741024 4.943075952329269 171.14708717620505 1.7117913749750534e+02 171.31614249345387 171.5764719211428 0.16885844465974742   
87 870 2.483117437612898 5.164118054579731 171.1289234472442 1.7112892344724420e+02 171.30595980160763 172.02144067494675 0.35334914054450905   
88 880 2.4002186135137697 5.266875929043302 171.1289234472442 1.7120543047499186e+02 171.30439412350395 171.75622435862647 0.1544754835351796   
89 890 2.385309887747584 5.388971434906637 171.1289234472442 1.7122673433423498e+02 171.320263259617 171.53570128702145 0.19118699157056085   
90 900 2.5329986678912744 5.493367736324049 171.08478246622673 1.7108478246622673e+02 171.3290814646411 171.90003717010774 0.16868335174177673   
91 910 2.616702740011115 5.695048366229639 171.08478246622673 1.7124708039051802e+02 171.36514481735446 171.81177237584194 0.2000765514477223   
